3000 2000
2981 163 23
2465 1866 22
2788 1659 22
1105 10 24
2499 2084 18
166 318 18
2945 1306 28
1106 1341 18
1611 2053 5
174 238 9
468 123 25
2970 2576 17
1460 2930 21
370 864 21
2216 277 15
2641 1096 16
2684 2734 22
641 2713 20
2944 426 5
345 1748 17
2439 2785 24
2881 1605 26
1770 1513 19
1713 1535 11
982 828 3
2795 911 27
1979 2199 21
2691 250 33
1746 1467 34
440 98 32
2564 650 8
490 417 19
1045 2818 29
1171 2698 24
1627 1223 36
741 1085 31
979 1768 21
880 2219 24
2939 2495 18
2620 2047 44
269 2836 31
2585 756 19
2453 644 5
2392 301 20
167 1997 36
317 1161 28
1418 2176 23
419 1981 30
1342 2982 32
353 1135 19
889 679 17
2515 2604 23
469 1016 12
2333 1564 25
1059 2262 9
688 325 34
1026 1092 13
2468 2875 22
794 1077 23
649 1466 16
2214 2898 21
510 1733 30
2636 1616 32
937 1486 15
2569 721 28
2658 2896 26
1709 1876 13
1172 1108 20
1685 2698 23
107 1946 17
2345 1300 16
614 136 31
539 950 25
2080 2918 6
2617 649 10
1124 2733 29
354 360 44
520 2694 18
843 837 20
1208 174 12
2709 1087 8
121 1375 17
779 935 16
657 196 38
447 571 23
77 733 21
2915 2117 28
2718 501 13
